Estado,Fecha,Año,Mes,Temperatura,Precipitacion,Humedad,PM25,PM10,O3,NO2,SO2,CO,Poblacion,Densidad_Poblacional,Poblacion_Vulnerable_Pct,Casos_Respiratorios,Casos_Por_100k,PM25_Movil_3,PM10_Movil_3,Temp_Rezago_1,Precip_Rezago_1,Casos_Rezago_1,Riesgo_Alto
Sinaloa,2021-11-01,2021,11,21.37,30.38,43.66,15.98,37.43,0.02487,0.02468,0.01284,0.746,3026943,52.77,12.0,7114,235.0225954040099,13.930000000000001,28.506666666666664,23.36,48.86,7103.0,0
Sinaloa,2021-12-01,2021,12,18.74,17.63,34.65,18.5,37.4,0.02425,0.03041,0.01704,0.988,3026943,52.77,12.0,7526,248.63368751905801,16.513333333333335,34.60333333333333,21.37,30.38,7114.0,0
Sinaloa,2022-01-01,2022,1,18.75,7.93,36.2,21.23,32.39,0.02353,0.03644,0.01852,1.089,3026943,52.77,12.0,8318,274.7986995460436,18.570000000000004,35.74,18.74,17.63,7526.0,0
Sinaloa,2022-02-01,2022,2,19.3,25.82,46.64,19.2,38.2,0.02522,0.03289,0.01592,0.753,3026943,52.77,12.0,8221,271.5941463053648,19.643333333333334,35.99666666666667,18.75,7.93,8318.0,0
Sinaloa,2022-03-01,2022,3,21.99,20.48,32.94,13.07,24.69,0.03621,0.02585,0.01242,0.527,3026943,52.77,12.0,6761,223.36066453844688,17.833333333333336,31.76,19.3,25.82,8221.0,0
Sinaloa,2022-04-01,2022,4,22.84,48.17,50.96,12.01,28.46,0.04597,0.01608,0.00931,0.384,3026943,52.77,12.0,6476,213.94522460449372,14.76,30.450000000000003,21.99,20.48,6761.0,0
Sinaloa,2022-05-01,2022,5,29.19,68.66,62.65,8.36,16.56,0.04432,0.01415,0.00655,0.413,3026943,52.77,12.0,5886,194.4536121096433,11.146666666666668,23.236666666666668,22.84,48.17,6476.0,0
Sinaloa,2022-06-01,2022,6,30.07,81.63,73.0,10.41,16.64,0.0465,0.01293,0.00828,0.287,3026943,52.77,12.0,5648,186.59089384900872,10.26,20.553333333333335,29.19,68.66,5886.0,0
Sinaloa,2022-07-01,2022,7,30.75,82.74,81.05,8.57,16.32,0.04511,0.00899,0.00572,0.18,3026943,52.77,12.0,5787,191.18298560627008,9.113333333333335,16.506666666666668,30.07,81.63,5648.0,0
Sinaloa,2022-08-01,2022,8,29.55,90.02,74.83,11.01,11.26,0.04728,0.01336,0.00548,0.282,3026943,52.77,12.0,5938,196.17151693969794,9.996666666666668,14.74,30.75,82.74,5787.0,0
Sinaloa,2022-09-01,2022,9,28.14,71.97,73.27,7.91,22.18,0.03126,0.01688,0.00444,0.222,3026943,52.77,12.0,4926,162.73844601632734,9.163333333333336,16.586666666666666,29.55,90.02,5938.0,0
Sinaloa,2022-10-01,2022,10,23.45,59.72,45.41,15.91,28.67,0.02995,0.02395,0.01258,0.482,3026943,52.77,12.0,6045,199.70643649384877,11.61,20.703333333333333,28.14,71.97,4926.0,0
Sinaloa,2022-11-01,2022,11,21.48,34.03,38.57,20.25,36.29,0.01767,0.03523,0.01729,0.961,3026943,52.77,12.0,7552,249.4926399340853,14.690000000000003,29.046666666666667,23.45,59.72,6045.0,0
Sinaloa,2022-12-01,2022,12,18.285,29.69333333333334,40.67,17.855,31.705000000000002,0.02344,0.03159,0.01646,0.821,3026943,52.77,12.0,7499,247.74169847268348,18.005000000000003,32.22166666666667,21.48,34.03,7552.0,0
Sinaloa,2023-01-01,2023,1,18.4,34.08,44.69,18.76,35.31,0.01906,0.03291,0.01729,0.965,3026943,52.77,12.0,8466,279.68812098542986,18.955000000000002,34.435,18.285,29.69333333333334,7499.0,0
Sinaloa,2023-02-01,2023,2,18.49,10.01,38.73,19.0,29.99,0.02414,0.03325,0.01609,0.984,3026943,52.77,12.0,8164,269.7110583185742,18.538333333333338,32.335,18.4,34.08,8466.0,0
Sinaloa,2023-03-01,2023,3,21.14,39.42,42.04,12.41,20.27,0.03404,0.01955,0.01048,0.437,3026943,52.77,12.0,7450,246.1229035366705,16.723333333333333,28.52333333333333,18.49,10.01,8164.0,0
Sinaloa,2023-04-01,2023,4,24.91,58.04,57.33,13.48,19.78,0.04516,0.02209,0.01096,0.446,3026943,52.77,12.0,5920,195.57685757544823,14.963333333333333,23.346666666666664,21.14,39.42,7450.0,0
Sinaloa,2023-05-01,2023,5,27.15,80.78,60.06,7.89,13.27,0.04541,0.0121,0.00379,0.195,3026943,52.77,12.0,5102,168.55289313343528,11.26,17.773333333333337,24.91,58.04,5920.0,0
Sinaloa,2023-06-01,2023,6,29.433333333333337,91.32666666666667,76.26,8.575000000000001,15.856666666666667,0.04519,0.00896,0.00369,0.398,3026943,52.77,12.0,5017,165.74477946892293,9.981666666666667,16.302222222222223,27.15,80.78,5102.0,0
Sinaloa,2023-07-01,2023,7,30.2,113.08,71.47,10.1,22.24,0.05057,0.00752,0.00712,0.421,3026943,52.77,12.0,5597,184.9060256503013,8.855000000000002,17.122222222222224,29.433333333333337,91.32666666666667,5017.0,0
Sinaloa,2023-08-01,2023,8,28.1,76.17,71.22,11.99,19.32,0.0459,0.01626,0.00799,0.157,3026943,52.77,12.0,5922,195.64293083814263,10.221666666666668,19.13888888888889,30.2,113.08,5597.0,0
Sinaloa,2023-09-01,2023,9,26.35,76.45,55.72,14.5,27.1,0.0304,0.01754,0.01119,0.604,3026943,52.77,12.0,5704,188.44094520445213,12.196666666666667,22.886666666666667,28.1,76.17,5922.0,0
Sinaloa,2023-10-01,2023,10,24.029999999999998,57.15857142857143,55.42,13.254285714285714,24.814285714285713,0.0303,0.01645,0.00791,0.478,3026943,52.77,12.0,5950,196.56795651586435,13.248095238095239,23.744761904761905,26.35,76.45,5704.0,0
Sinaloa,2023-11-01,2023,11,22.7,28.44,43.94,19.6,32.98,0.01921,0.03157,0.01649,0.925,3026943,52.77,12.0,7460,246.45326985014253,15.784761904761908,28.298095238095232,24.029999999999998,57.15857142857143,5950.0,0
Sinaloa,2023-12-01,2023,12,17.55,34.07,38.11,18.53,24.86,0.01772,0.02985,0.01575,0.827,3026943,52.77,12.0,8904,294.15816551550523,17.12809523809524,27.55142857142857,22.7,28.44,7460.0,1
Sinaloa,2024-01-01,2024,1,18.56,26.53,33.7,20.95,34.36,0.02129,0.0381,0.02046,1.15,3026943,52.77,12.0,8200,270.90037704707356,19.693333333333335,30.73333333333333,17.55,34.07,8904.0,0
Sinaloa,2024-02-01,2024,2,21.07,20.73,37.67,15.57,23.52,0.02462,0.02679,0.01261,0.707,3026943,52.77,12.0,7393,244.23981554987984,18.35,27.58,18.56,26.53,8200.0,0
Sinaloa,2024-03-01,2024,3,19.86,23.23,43.61,9.55,16.3,0.03937,0.01811,0.00823,0.513,3026943,52.77,12.0,7460,246.45326985014253,15.35666666666667,24.72666666666667,21.07,20.73,7393.0,0
Sinaloa,2024-04-01,2024,4,25.62,36.69,63.2,13.36,27.71,0.04113,0.01862,0.01102,0.407,3026943,52.77,12.0,6241,206.18161623790076,12.826666666666668,22.51,19.86,23.23,7460.0,0
Sinaloa,2024-05-01,2024,5,26.73,67.79,57.53,8.1,11.09,0.04601,0.01169,0.00667,0.229,3026943,52.77,12.0,5994,198.02156829514132,10.336666666666668,18.36666666666667,25.62,36.69,6241.0,0
Sinaloa,2024-06-01,2024,6,30.27,99.53,80.23,8.1,10.72,0.04824,0.01098,0.0067,0.272,3026943,52.77,12.0,5943,196.33670009643393,9.853333333333333,16.506666666666668,26.73,67.79,5994.0,0
Sinaloa,2024-07-01,2024,7,30.48,98.23,81.9,6.18,15.73,0.04349,0.00915,0.00441,0.117,3026943,52.77,12.0,5732,189.36597088217388,7.460000000000001,12.513333333333334,30.27,99.53,5943.0,0
Sinaloa,2024-08-01,2024,8,28.29,96.09,71.46,6.12,17.79,0.04535,0.00915,0.00341,0.154,3026943,52.77,12.0,5362,177.14241728370837,6.800000000000001,14.746666666666664,30.48,98.23,5732.0,0
Sinaloa,2024-09-01,2024,9,28.7,64.99,61.37,8.09,16.21,0.03263,0.0133,0.0062,0.277,3026943,52.77,12.0,5228,172.715508683183,6.796666666666667,16.576666666666668,28.29,96.09,5362.0,0
Sinaloa,2024-10-01,2024,10,23.15,67.87,57.25,10.87,20.98,0.02437,0.01571,0.01078,0.345,3026943,52.77,12.0,6744,222.7990418055444,8.360000000000001,18.326666666666664,28.7,64.99,5228.0,0
Sinaloa,2024-11-01,2024,11,24.12,25.82,46.01,10.16,26.04,0.02226,0.01676,0.00916,0.551,3026943,52.77,12.0,6032,199.27696028633508,9.706666666666667,21.076666666666664,23.15,67.87,6744.0,0
Sinaloa,2024-12-01,2024,12,17.55,30.83,38.17,15.95,28.87,0.02244,0.029,0.01341,0.668,3026943,52.77,12.0,8002,264.3591240403272,12.326666666666668,25.296666666666667,24.12,25.82,6032.0,0
Sinaloa,2025-01-01,2025,1,18.33,38.41,29.09,18.22,26.25,0.02663,0.03104,0.01805,1.03,3026943,52.77,12.0,8599,284.081992954608,14.776666666666666,27.05333333333333,17.55,30.83,8002.0,0
Sinaloa,2025-02-01,2025,2,18.57,26.39,36.27,16.87,31.11,0.02795,0.03039,0.01468,0.815,3026943,52.77,12.0,8645,285.6016779965794,17.013333333333332,28.743333333333336,18.33,38.41,8599.0,0
Sinaloa,2025-03-01,2025,3,19.81,38.34,50.91,15.31,26.65,0.03032,0.02755,0.01286,0.708,3026943,52.77,12.0,7616,251.60698434030635,16.8,28.00333333333333,18.57,26.39,8645.0,0
Sinaloa,2025-04-01,2025,4,22.91,68.94,50.95,15.41,27.77,0.03945,0.02224,0.01355,0.872,3026943,52.77,12.0,7085,234.064533094941,15.863333333333335,28.51,19.81,38.34,7616.0,0
Sinaloa,2025-05-01,2025,5,27.67,79.93,57.11,11.6,15.06,0.04341,0.0178,0.00762,0.353,3026943,52.77,12.0,5721,189.00256793735463,14.10666666666667,23.159999999999997,22.91,68.94,7085.0,0
Sinaloa,2025-06-01,2025,6,28.62,81.09,72.93,6.35,7.87,0.05139,0.0056,0.00424,0.157,3026943,52.77,12.0,5649,186.6239304803559,11.12,16.9,27.67,79.93,5721.0,0
Sinaloa,2025-07-01,2025,7,29.07,87.77,76.07,6.64,12.16,0.04736,0.00666,0.00528,0.1,3026943,52.77,12.0,5578,184.27832965470444,8.196666666666667,11.696666666666665,28.62,81.09,5649.0,0
Sinaloa,2025-08-01,2025,8,30.62,75.14,69.27,12.88,22.77,0.04531,0.01828,0.0109,0.259,3026943,52.77,12.0,6440,212.7559058759944,8.623333333333335,14.266666666666666,29.07,87.77,5578.0,0
Sinaloa,2025-09-01,2025,9,27.52,52.57,65.65,10.39,28.54,0.03325,0.01474,0.00772,0.356,3026943,52.77,12.0,6334,209.25402295319074,9.97,21.156666666666666,30.62,75.14,6440.0,0
Sinaloa,2025-10-01,2025,10,25.54,49.11,57.92,11.07,15.93,0.02669,0.01377,0.00759,0.437,3026943,52.77,12.0,5755,190.12581340315955,11.446666666666667,22.41333333333333,27.52,52.57,6334.0,0
Sinaloa,2025-11-01,2025,11,21.84714285714286,27.43142857142857,43.22,15.790000000000001,29.945714285714285,0.01911,0.02507,0.01306,0.669,3026943,52.77,12.0,7592,250.81410518797347,12.41666666666667,24.805238095238092,25.54,49.11,5755.0,0
Sinaloa,2025-12-01,2025,12,18.285,29.69333333333334,32.34,17.855,31.705000000000002,0.02377,0.04048,0.01857,1.21,3026943,52.77,12.0,8678,286.6918868310371,14.905000000000001,25.860238095238092,21.84714285714286,27.43142857142857,7592.0,0
Sinaloa,2026-01-01,2026,1,20.4,38.68,34.6,18.38,22.71,0.02348,0.03234,0.01688,0.799,3026943,52.77,12.0,7977,263.533208256647,17.34166666666667,28.120238095238093,18.285,29.69333333333334,8678.0,0
Sinaloa,2026-02-01,2026,2,19.137500000000003,22.255,30.97,16.990000000000002,30.685,0.02513,0.02715,0.01411,0.86,3026943,52.77,12.0,7546,249.2944201460021,17.74166666666667,28.366666666666664,20.4,38.68,7977.0,0
Sinaloa,2026-03-01,2026,3,20.53,7.52,41.76,14.84,29.28,0.03013,0.02579,0.01274,0.798,3026943,52.77,12.0,7759,256.3312226229566,16.736666666666668,27.558333333333334,19.137500000000003,22.255,7546.0,0
Sinaloa,2026-04-01,2026,4,23.5,61.77,46.12,5.11,5.0,0.04181,0.00902,0.00227,0.183,3026943,52.77,12.0,5518,182.2961317738722,12.313333333333334,21.655,20.53,7.52,7759.0,0
Sinaloa,2026-05-01,2026,5,27.375714285714285,74.87857142857145,62.68,9.062857142857144,13.668571428571429,0.05264,0.01052,0.00668,0.288,3026943,52.77,12.0,5523,182.4613149306082,9.67095238095238,15.982857142857142,23.5,61.77,5518.0,0
Sonora,2018-01-01,2018,1,7.55,1.0,15.0,14.87,35.07,0.01874,0.02582,0.01243,0.95,2944840,16.42,11.2,9691,329.0840928539411,14.87,35.07,7.55,1.0,9691.0,1
Sonora,2018-02-01,2018,2,10.82,10.13,15.0,17.38,39.18,0.03092,0.03126,0.01469,0.827,2944840,16.42,11.2,9008,305.89098219258096,16.125,37.125,7.55,1.0,9691.0,1
Sonora,2018-03-01,2018,3,14.84,4.11,28.16,20.29,41.22,0.0358,0.03226,0.01666,0.962,2944840,16.42,11.2,8572,291.08542399587077,17.513333333333332,38.49,10.82,10.13,9008.0,1
Sonora,2018-04-01,2018,4,21.67,11.3,46.26,12.15,27.5,0.04229,0.01544,0.00807,0.588,2944840,16.42,11.2,6687,227.07515518669945,16.606666666666666,35.96666666666667,14.84,4.11,8572.0,0
Sonora,2018-05-01,2018,5,29.33,13.22,38.88,11.67,16.37,0.05291,0.01534,0.00802,0.339,2944840,16.42,11.2,4873,165.47588323983646,14.703333333333333,28.363333333333333,21.67,11.3,6687.0,0
Sonora,2018-06-01,2018,6,36.59,19.62,56.03,5.43,9.92,0.04885,0.01108,0.00379,0.173,2944840,16.42,11.2,4232,143.70899607448962,9.749999999999998,17.93,29.33,13.22,4873.0,0
Sonora,2018-07-01,2018,7,35.76,26.57,53.42,6.1,11.69,0.04659,0.00733,0.005,0.1,2944840,16.42,11.2,3475,118.00301544396301,7.733333333333332,12.660000000000002,36.59,19.62,4232.0,0
Sonora,2018-08-01,2018,8,35.69,21.47,57.5,5.07,5.0,0.04014,0.00612,0.00226,0.1,2944840,16.42,11.2,3594,122.04398201600087,5.533333333333331,8.87,35.76,26.57,3475.0,0
Sonora,2018-09-01,2018,9,30.8,15.45,38.44,12.94,26.44,0.03039,0.01824,0.01092,0.641,2944840,16.42,11.2,5232,177.66669836052213,8.036666666666665,14.376666666666665,35.69,21.47,3594.0,0
Sonora,2018-10-01,2018,10,23.08,11.09,27.26,13.07,25.7,0.02727,0.01704,0.00906,0.465,2944840,16.42,11.2,5902,200.41835889216395,10.36,19.046666666666667,30.8,15.45,5232.0,0
Sonora,2018-11-01,2018,11,16.14,6.87,26.81,16.26,36.47,0.01888,0.03101,0.01265,0.712,2944840,16.42,11.2,7806,265.0738240447698,14.089999999999998,29.536666666666665,23.08,11.09,5902.0,0
Sonora,2018-12-01,2018,12,9.44,4.86,23.09,17.56,32.54,0.01803,0.03228,0.016,0.786,2944840,16.42,11.2,9177,311.6298338789204,15.63,31.570000000000004,16.14,6.87,7806.0,1
Sonora,2019-01-01,2019,1,6.8,3.67,16.09,16.51,38.04,0.01917,0.02954,0.01508,0.953,2944840,16.42,11.2,10040,340.9353309517665,16.776666666666667,35.68333333333333,9.44,4.86,9177.0,1
Sonora,2019-02-01,2019,2,12.62,5.9,19.78,19.37,31.82,0.0242,0.03097,0.01566,1.12,2944840,16.42,11.2,8672,294.481194224474,17.813333333333333,34.13333333333333,6.8,3.67,10040.0,1
Sonora,2019-03-01,2019,3,15.76,10.98,23.48,18.21,25.94,0.0343,0.0264,0.0147,0.875,2944840,16.42,11.2,8026,272.54451854769695,18.03,31.933333333333337,12.62,5.9,8672.0,0
Sonora,2019-04-01,2019,4,23.9,12.16,37.65,9.97,16.51,0.04626,0.01383,0.00845,0.136,2944840,16.42,11.2,5911,200.72397821273822,15.85,24.75666666666667,15.76,10.98,8026.0,0
Sonora,2019-05-01,2019,5,30.02,13.65,49.22,10.9,21.75,0.05098,0.01155,0.00834,0.419,2944840,16.42,11.2,5093,172.9465777427636,13.026666666666666,21.400000000000002,23.9,12.16,5911.0,0
Sonora,2019-06-01,2019,6,33.6,21.04,49.62,8.38,18.92,0.04912,0.01103,0.00472,0.204,2944840,16.42,11.2,4651,157.93727333233724,9.75,19.060000000000002,30.02,13.65,5093.0,0
Sonora,2019-07-01,2019,7,36.48,20.36,50.12,2.0,5.0,0.04938,0.00201,0.0005,0.113,2944840,16.42,11.2,3724,126.45848331318511,7.093333333333334,15.223333333333334,33.6,21.04,4651.0,0
Sonora,2019-08-01,2019,8,34.19,18.18,64.26,9.75,21.67,0.04062,0.01382,0.00663,0.346,2944840,16.42,11.2,4302,146.08603523451188,6.709999999999998,15.196666666666667,36.48,20.36,3724.0,0
Sonora,2019-09-01,2019,9,29.93,18.45,45.32,8.96,9.44,0.03585,0.01106,0.00668,0.349,2944840,16.42,11.2,4752,161.3670012632265,6.903333333333332,12.036666666666667,34.19,18.18,4302.0,0
Sonora,2019-10-01,2019,10,22.54,9.82,30.51,13.19,21.3,0.02385,0.02122,0.0105,0.529,2944840,16.42,11.2,5775,196.10573070183779,10.633333333333333,17.470000000000002,29.93,18.45,4752.0,0
Sonora,2019-11-01,2019,11,17.37,8.37,15.24,16.03,27.69,0.01835,0.0259,0.0128,0.612,2944840,16.42,11.2,7121,241.81279797883755,12.726666666666667,19.47666666666667,22.54,9.82,5775.0,0
Sonora,2019-12-01,2019,12,11.67,5.68,22.92,16.1,33.3,0.0195,0.02708,0.01302,0.824,2944840,16.42,11.2,8648,293.6662093696092,15.106666666666667,27.430000000000003,17.37,8.37,7121.0,1
Sonora,2020-01-01,2020,1,7.59,4.65,15.0,15.12,34.38,0.02031,0.0292,0.01356,0.773,2944840,16.42,11.2,9655,327.86161557164394,15.75,31.790000000000003,11.67,5.68,8648.0,1
Sonora,2020-02-01,2020,2,11.3,9.61,21.6,16.92,31.27,0.02583,0.0291,0.01471,0.825,2944840,16.42,11.2,8880,301.54439629996875,16.046666666666667,32.983333333333334,7.59,4.65,9655.0,1
Sonora,2020-03-01,2020,3,15.24,7.89,18.34,17.15,27.49,0.0384,0.03014,0.01393,0.746,2944840,16.42,11.2,8716,295.9753331250594,16.396666666666665,31.04666666666667,11.3,9.61,8880.0,1
Sonora,2020-04-01,2020,4,21.44,15.26,27.79,16.29,35.01,0.04508,0.02571,0.01473,0.685,2944840,16.42,11.2,6943,235.76832697192376,16.786666666666665,31.25666666666667,15.24,7.89,8716.0,0
Sonora,2020-05-01,2020,5,28.65,13.37,48.6,7.07,11.09,0.05009,0.00886,0.0055,0.19,2944840,16.42,11.2,4656,158.1070618437674,13.503333333333332,24.53,21.44,15.26,6943.0,0
Sonora,2020-06-01,2020,6,35.75,20.6,52.0,9.6,15.34,0.05297,0.00971,0.00706,0.347,2944840,16.42,11.2,4419,150.0590864019777,10.986666666666666,20.48,28.65,13.37,4656.0,0
Sonora,2020-07-01,2020,7,35.75,21.17,56.15,7.6,21.37,0.05227,0.01121,0.00527,0.251,2944840,16.42,11.2,4738,160.89159343122208,8.09,15.933333333333337,35.75,20.6,4419.0,0
Sonora,2020-08-01,2020,8,34.47,20.94,49.56,9.04,15.02,0.04501,0.01151,0.00631,0.361,2944840,16.42,11.2,4694,159.39745453063665,8.746666666666666,17.243333333333336,35.75,21.17,4738.0,0
Sonora,2020-09-01,2020,9,30.56,18.0,53.91,8.74,14.66,0.0375,0.01091,0.00552,0.396,2944840,16.42,11.2,4746,161.16325504951033,8.46,17.01666666666667,34.47,20.94,4694.0,0
Sonora,2020-10-01,2020,10,21.39,10.69,35.5,11.68,18.23,0.02439,0.02114,0.00992,0.218,2944840,16.42,11.2,6297,213.83165129514677,9.82,15.970000000000004,30.56,18.0,4746.0,0
Sonora,2020-11-01,2020,11,17.15,10.47,35.74,13.69,20.92,0.02239,0.02147,0.01211,0.587,2944840,16.42,11.2,7514,255.15817497724834,11.37,17.93666666666667,21.39,10.69,6297.0,0
Sonora,2020-12-01,2020,12,9.82,1.68,15.0,14.48,22.37,0.02418,0.02522,0.01181,0.824,2944840,16.42,11.2,8992,305.3476589560044,13.283333333333331,20.50666666666667,17.15,10.47,7514.0,1
Sonora,2021-01-01,2021,1,8.32,10.58,15.0,18.78,32.01,0.02544,0.03562,0.01694,0.97,2944840,16.42,11.2,9755,331.2573858002472,15.65,25.100000000000005,9.82,1.68,8992.0,1
Sonora,2021-02-01,2021,2,9.96,9.66,22.19,19.35,36.79,0.02677,0.03372,0.01585,1.193,2944840,16.42,11.2,9226,313.293761290936,17.536666666666665,30.39,8.32,10.58,9755.0,1
Sonora,2021-03-01,2021,3,15.66,7.57,21.94,14.44,23.28,0.0361,0.0226,0.0113,0.615,2944840,16.42,11.2,8422,285.99176865296585,17.523333333333333,30.69333333333334,9.96,9.66,9226.0,0
Sonora,2021-04-01,2021,4,25.26,7.56,31.18,12.3,28.08,0.0388,0.01975,0.01076,0.648,2944840,16.42,11.2,6354,215.7672403254506,15.363333333333335,29.383333333333336,15.66,7.57,8422.0,0
Sonora,2021-05-01,2021,5,28.72,22.46,41.21,11.5,24.06,0.04404,0.0149,0.0099,0.442,2944840,16.42,11.2,4714,160.0766085763573,12.746666666666668,25.14,25.26,7.56,6354.0,0
Sonora,2021-06-01,2021,6,36.8,21.1,46.47,10.84,12.37,0.05091,0.01188,0.00746,0.204,2944840,16.42,11.2,4355,147.88579345567163,11.546666666666667,21.503333333333334,28.72,22.46,4714.0,0
Sonora,2021-07-01,2021,7,36.72,19.59,58.16,6.36,14.25,0.04543,0.00893,0.00287,0.12,2944840,16.42,11.2,5474,185.884462313742,9.566666666666666,16.893333333333334,36.8,21.1,4355.0,0
Sonora,2021-08-01,2021,8,35.46,26.19,46.78,11.93,32.43,0.04708,0.01607,0.00917,0.429,2944840,16.42,11.2,4828,163.947786636965,9.71,19.683333333333337,36.72,19.59,5474.0,0
Sonora,2021-09-01,2021,9,29.34,13.77,47.82,7.0,10.96,0.0323,0.00818,0.00549,0.469,2944840,16.42,11.2,4271,145.0333464636449,8.43,19.213333333333335,35.46,26.19,4828.0,0
Sonora,2021-10-01,2021,10,22.91,9.68,31.9,10.82,14.07,0.02903,0.01489,0.00809,0.431,2944840,16.42,11.2,5477,185.98633542060008,9.916666666666666,19.153333333333336,29.34,13.77,4271.0,0
Sonora,2021-11-01,2021,11,14.17,8.01,31.01,12.06,28.86,0.02372,0.02043,0.01038,0.549,2944840,16.42,11.2,7652,259.84433789272083,9.96,17.963333333333335,22.91,9.68,5477.0,0
Sonora,2021-12-01,2021,12,10.71,4.0,15.0,18.83,36.01,0.01671,0.03324,0.01713,0.797,2944840,16.42,11.2,9971,338.5922494940302,13.903333333333334,26.313333333333333,14.17,8.01,7652.0,1
Sonora,2022-01-01,2022,1,8.58,9.25,19.73,15.11,20.01,0.02504,0.02467,0.01281,0.753,2944840,16.42,11.2,9949,337.8451800437375,15.333333333333334,28.293333333333337,10.71,4.0,9971.0,1
Sonora,2022-02-01,2022,2,9.62,5.85,18.16,17.6,20.67,0.02673,0.03202,0.01502,0.943,2944840,16.42,11.2,9164,311.188383749202,17.18,25.563333333333336,8.58,9.25,9949.0,1
Sonora,2022-03-01,2022,3,15.79,3.03,29.32,12.03,40.54,0.0306,0.02231,0.01053,0.476,2944840,16.42,11.2,8263,280.5924939894867,14.913333333333334,27.073333333333334,9.62,5.85,9164.0,0
Sonora,2022-04-01,2022,4,22.74,16.62,37.56,11.99,23.97,0.03984,0.01682,0.00895,0.493,2944840,16.42,11.2,5921,201.06355523559853,13.873333333333335,28.393333333333334,15.79,3.03,8263.0,0
Sonora,2022-05-01,2022,5,28.14,16.74,51.38,12.45,17.42,0.04461,0.01687,0.00929,0.438,2944840,16.42,11.2,5390,183.03201532171528,12.156666666666666,27.310000000000002,22.74,16.62,5921.0,0
Sonora,2022-06-01,2022,6,34.45,23.51,61.44,9.15,16.49,0.05192,0.01205,0.00647,0.181,2944840,16.42,11.2,4558,154.77920701973622,11.196666666666665,19.293333333333337,28.14,16.74,5390.0,0
Sonora,2022-07-01,2022,7,34.19,22.19,58.28,6.24,5.0,0.04636,0.01052,0.00476,0.1,2944840,16.42,11.2,4774,162.11407071351925,9.28,12.970000000000004,34.45,23.51,4558.0,0
Sonora,2022-08-01,2022,8,34.64,27.08,50.78,4.49,8.57,0.03772,0.00689,0.00305,0.176,2944840,16.42,11.2,4885,165.88337566726884,6.626666666666668,10.020000000000001,34.19,22.19,4774.0,0
Sonora,2022-09-01,2022,9,29.65,16.2,38.99,5.74,10.04,0.03054,0.00899,0.00559,0.157,2944840,16.42,11.2,4446,150.97594436370056,5.489999999999999,7.870000000000002,34.64,27.08,4885.0,0
Sonora,2022-10-01,2022,10,22.74,16.36,41.56,13.09,32.38,0.03005,0.0194,0.00966,0.726,2944840,16.42,11.2,6476,219.91008000434658,7.773333333333333,16.99666666666667,29.65,16.2,4446.0,0
Sonora,2022-11-01,2022,11,15.22,5.11,20.2,10.2,21.98,0.02338,0.01875,0.00821,0.346,2944840,16.42,11.2,7773,263.9532198693307,9.676666666666666,21.46666666666667,22.74,16.36,6476.0,0
Sonora,2022-12-01,2022,12,10.06,3.96,15.22,16.26,29.84,0.01926,0.03296,0.01378,0.829,2944840,16.42,11.2,9378,318.45533203841296,13.183333333333332,28.066666666666674,15.22,5.11,7773.0,1
Sonora,2023-01-01,2023,1,8.69,5.64,15.0,21.42,40.96,0.02669,0.03721,0.01955,1.054,2944840,16.42,11.2,10461,355.2315236141862,15.96,30.926666666666666,10.06,3.96,9378.0,1
Sonora,2023-02-01,2023,2,11.73,2.75,15.0,11.91,20.0,0.02702,0.02245,0.01112,0.679,2944840,16.42,11.2,8648,293.6662093696092,16.53,30.26666666666667,8.69,5.64,10461.0,1
Sonora,2023-03-01,2023,3,16.54,5.29,32.15,8.57,18.48,0.03701,0.01257,0.00735,0.532,2944840,16.42,11.2,7578,257.33146792355444,13.966666666666669,26.480000000000004,11.73,2.75,8648.0,0
Sonora,2023-04-01,2023,4,22.88,7.51,39.71,14.34,23.89,0.03777,0.02709,0.01246,0.457,2944840,16.42,11.2,6104,207.2778147539425,11.606666666666667,20.790000000000003,16.54,5.29,7578.0,0
Sonora,2023-05-01,2023,5,30.92,15.71,39.43,10.13,20.86,0.05102,0.01392,0.00714,0.159,2944840,16.42,11.2,5345,181.5039187188438,11.013333333333334,21.076666666666668,22.88,7.51,6104.0,0
Sonora,2023-06-01,2023,6,34.83,21.99,58.54,4.81,6.36,0.04647,0.00561,0.00496,0.21,2944840,16.42,11.2,4801,163.0309286752421,9.76,17.03666666666667,30.92,15.71,5345.0,0
Sonora,2023-07-01,2023,7,37.87,20.2,53.47,11.95,24.41,0.04529,0.0161,0.00863,0.212,2944840,16.42,11.2,5477,185.98633542060008,8.963333333333333,17.210000000000004,34.83,21.99,4801.0,0
Sonora,2023-08-01,2023,8,33.83,21.54,47.87,7.19,18.76,0.0449,0.00674,0.00591,0.23,2944840,16.42,11.2,4355,147.88579345567163,7.983333333333333,16.51,37.87,20.2,5477.0,0
Sonora,2023-09-01,2023,9,28.92,20.16,40.7,7.86,15.43,0.03577,0.00973,0.00534,0.17,2944840,16.42,11.2,4880,165.71358715583867,9.0,19.533333333333335,33.83,21.54,4355.0,0
Sonora,2023-10-01,2023,10,23.62,10.49,34.43,13.38,23.39,0.02451,0.01634,0.01202,0.489,2944840,16.42,11.2,6115,207.65134947908882,9.476666666666667,19.19333333333334,28.92,20.16,4880.0,0
